DateTime,variable,value
2016-07-28T02:45:00Z,AbsPresPa,102483.0
2016-07-28T03:00:00Z,AbsPresPa,102479.0
2016-07-28T03:15:00Z,AbsPresPa,102506.0
2016-07-28T03:30:00Z,AbsPresPa,102523.0
2016-07-28T03:45:00Z,AbsPresPa,102519.0
2016-07-28T04:00:00Z,AbsPresPa,102495.0
2016-07-28T04:15:00Z,AbsPresPa,102440.0
2016-07-28T04:30:00Z,AbsPresPa,102436.0
2016-07-28T04:45:00Z,AbsPresPa,102402.0
2016-07-28T05:00:00Z,AbsPresPa,102422.0
2016-07-28T05:15:00Z,AbsPresPa,102408.0
2016-07-28T05:30:00Z,AbsPresPa,102388.0
2016-07-28T05:45:00Z,AbsPresPa,102363.0
2016-07-28T06:00:00Z,AbsPresPa,102360.0
2016-07-28T06:15:00Z,AbsPresPa,102370.0
2016-07-28T06:30:00Z,AbsPresPa,102356.0
2016-07-28T06:45:00Z,AbsPresPa,102335.0
2016-07-28T07:00:00Z,AbsPresPa,102346.0
2016-07-28T07:15:00Z,AbsPresPa,102321.0
2016-07-28T07:30:00Z,AbsPresPa,102301.0
2016-07-28T07:45:00Z,AbsPresPa,102287.0
2016-07-28T08:00:00Z,AbsPresPa,102256.0
2016-07-28T08:15:00Z,AbsPresPa,102242.0
2016-07-28T08:30:00Z,AbsPresPa,102252.0
2016-07-28T08:45:00Z,AbsPresPa,102252.0
2016-07-28T09:00:00Z,AbsPresPa,102269.0
2016-07-28T09:15:00Z,AbsPresPa,102259.0
2016-07-28T09:30:00Z,AbsPresPa,102279.0
2016-07-28T09:45:00Z,AbsPresPa,102265.0
2016-07-28T10:00:00Z,AbsPresPa,102265.0
2016-07-28T10:15:00Z,AbsPresPa,102262.0
2016-07-28T10:30:00Z,AbsPresPa,102262.0
2016-07-28T10:45:00Z,AbsPresPa,102272.0
2016-07-28T11:00:00Z,AbsPresPa,102278.0
2016-07-28T11:15:00Z,AbsPresPa,102289.0
2016-07-28T11:30:00Z,AbsPresPa,102299.0
2016-07-28T11:45:00Z,AbsPresPa,102299.0
2016-07-28T12:00:00Z,AbsPresPa,102285.0
2016-07-28T12:15:00Z,AbsPresPa,102285.0
2016-07-28T12:30:00Z,AbsPresPa,102285.0
2016-07-28T12:45:00Z,AbsPresPa,102285.0
2016-07-28T13:00:00Z,AbsPresPa,102275.0
2016-07-28T13:15:00Z,AbsPresPa,102278.0
2016-07-28T13:30:00Z,AbsPresPa,102258.0
2016-07-28T13:45:00Z,AbsPresPa,102258.0
2016-07-28T14:00:00Z,AbsPresPa,102241.0
2016-07-28T14:15:00Z,AbsPresPa,102241.0
2016-07-28T14:30:00Z,AbsPresPa,102224.0
2016-07-28T14:45:00Z,AbsPresPa,102211.0
2016-07-28T15:00:00Z,AbsPresPa,102215.0
2016-07-28T15:15:00Z,AbsPresPa,102198.0
2016-07-28T15:30:00Z,AbsPresPa,102192.0
2016-07-28T15:45:00Z,AbsPresPa,102175.0
2016-07-28T16:00:00Z,AbsPresPa,102172.0
2016-07-28T16:15:00Z,AbsPresPa,102155.0
2016-07-28T16:30:00Z,AbsPresPa,102153.0
2016-07-28T16:45:00Z,AbsPresPa,102140.0
2016-07-28T17:00:00Z,AbsPresPa,102127.0
2016-07-28T17:15:00Z,AbsPresPa,102114.0
2016-07-28T17:30:00Z,AbsPresPa,102111.0
2016-07-28T17:45:00Z,AbsPresPa,102108.0
2016-07-28T18:00:00Z,AbsPresPa,102095.0
2016-07-28T18:15:00Z,AbsPresPa,102062.0
2016-07-28T18:30:00Z,AbsPresPa,102055.0
2016-07-28T18:45:00Z,AbsPresPa,102042.0
2016-07-28T19:00:00Z,AbsPresPa,102009.0
2016-07-28T19:15:00Z,AbsPresPa,102003.0
2016-07-28T19:30:00Z,AbsPresPa,101980.0
2016-07-28T19:45:00Z,AbsPresPa,101953.0
2016-07-28T20:00:00Z,AbsPresPa,101926.0
2016-07-28T20:15:00Z,AbsPresPa,101909.0
2016-07-28T20:30:00Z,AbsPresPa,101882.0
2016-07-28T20:45:00Z,AbsPresPa,101892.0
2016-07-28T21:00:00Z,AbsPresPa,101886.0
2016-07-28T21:15:00Z,AbsPresPa,101896.0
2016-07-28T21:30:00Z,AbsPresPa,101879.0
2016-07-28T21:45:00Z,AbsPresPa,101890.0
2016-07-28T22:00:00Z,AbsPresPa,101869.0
2016-07-28T22:15:00Z,AbsPresPa,101859.0
2016-07-28T22:30:00Z,AbsPresPa,101849.0
2016-07-28T22:45:00Z,AbsPresPa,101849.0
2016-07-28T23:00:00Z,AbsPresPa,101834.0
2016-07-28T23:15:00Z,AbsPresPa,101845.0
2016-07-28T23:30:00Z,AbsPresPa,101824.0
2016-07-28T23:45:00Z,AbsPresPa,101831.0
2016-07-29T00:00:00Z,AbsPresPa,101861.0
2016-07-29T00:15:00Z,AbsPresPa,101878.0
2016-07-29T00:30:00Z,AbsPresPa,101874.0
2016-07-29T00:45:00Z,AbsPresPa,101881.0
2016-07-29T01:00:00Z,AbsPresPa,101891.0
2016-07-29T01:15:00Z,AbsPresPa,101918.0
2016-07-29T01:30:00Z,AbsPresPa,101935.0
2016-07-29T01:45:00Z,AbsPresPa,101972.0
2016-07-29T02:00:00Z,AbsPresPa,101974.0
2016-07-29T02:15:00Z,AbsPresPa,102001.0
2016-07-29T02:30:00Z,AbsPresPa,102008.0
2016-07-29T02:45:00Z,AbsPresPa,102004.0
2016-07-29T03:00:00Z,AbsPresPa,101986.0
2016-07-29T03:15:00Z,AbsPresPa,101993.0
2016-07-29T03:30:00Z,AbsPresPa,102006.0
2016-07-29T03:45:00Z,AbsPresPa,102002.0
2016-07-29T04:00:00Z,AbsPresPa,102008.0
2016-07-29T04:15:00Z,AbsPresPa,102025.0
2016-07-29T04:30:00Z,AbsPresPa,102011.0
2016-07-29T04:45:00Z,AbsPresPa,102017.0
2016-07-29T05:00:00Z,AbsPresPa,102014.0
2016-07-29T05:15:00Z,AbsPresPa,102010.0
2016-07-29T05:30:00Z,AbsPresPa,102016.0
2016-07-29T05:45:00Z,AbsPresPa,102033.0
2016-07-29T06:00:00Z,AbsPresPa,102043.0
2016-07-29T06:15:00Z,AbsPresPa,102050.0
2016-07-29T06:30:00Z,AbsPresPa,102036.0
2016-07-29T06:45:00Z,AbsPresPa,102032.0
2016-07-29T07:00:00Z,AbsPresPa,102012.0
2016-07-29T07:15:00Z,AbsPresPa,102008.0
2016-07-29T07:30:00Z,AbsPresPa,101994.0
2016-07-29T07:45:00Z,AbsPresPa,101984.0
2016-07-29T08:00:00Z,AbsPresPa,101980.0
2016-07-29T08:15:00Z,AbsPresPa,101980.0
2016-07-29T08:30:00Z,AbsPresPa,101976.0
2016-07-29T08:45:00Z,AbsPresPa,101976.0
2016-07-29T09:00:00Z,AbsPresPa,101983.0
2016-07-29T09:15:00Z,AbsPresPa,101972.0
2016-07-29T09:30:00Z,AbsPresPa,101962.0
2016-07-29T09:45:00Z,AbsPresPa,101979.0
2016-07-29T10:00:00Z,AbsPresPa,101989.0
2016-07-29T10:15:00Z,AbsPresPa,101985.0
2016-07-29T10:30:00Z,AbsPresPa,101996.0
2016-07-29T10:45:00Z,AbsPresPa,101996.0
2016-07-29T11:00:00Z,AbsPresPa,102002.0
2016-07-29T11:15:00Z,AbsPresPa,102002.0
2016-07-29T11:30:00Z,AbsPresPa,102023.0
2016-07-29T11:45:00Z,AbsPresPa,102060.0
2016-07-29T12:00:00Z,AbsPresPa,102070.0
2016-07-29T12:15:00Z,AbsPresPa,102101.0
2016-07-29T12:30:00Z,AbsPresPa,102111.0
2016-07-29T12:45:00Z,AbsPresPa,102122.0
2016-07-29T13:00:00Z,AbsPresPa,102122.0
2016-07-29T13:15:00Z,AbsPresPa,102142.0
2016-07-29T13:30:00Z,AbsPresPa,102146.0
2016-07-29T13:45:00Z,AbsPresPa,102156.0
2016-07-29T14:00:00Z,AbsPresPa,102166.0
2016-07-29T14:15:00Z,AbsPresPa,102170.0
2016-07-29T14:30:00Z,AbsPresPa,102180.0
2016-07-29T14:45:00Z,AbsPresPa,102174.0
2016-07-29T15:00:00Z,AbsPresPa,102171.0
2016-07-29T15:15:00Z,AbsPresPa,102185.0
2016-07-29T15:30:00Z,AbsPresPa,102189.0
2016-07-29T15:45:00Z,AbsPresPa,102172.0
2016-07-29T16:00:00Z,AbsPresPa,102217.0
2016-07-29T16:15:00Z,AbsPresPa,102190.0
2016-07-29T16:30:00Z,AbsPresPa,102163.0
2016-07-29T16:45:00Z,AbsPresPa,102191.0
2016-07-29T17:00:00Z,AbsPresPa,102195.0
2016-07-29T17:15:00Z,AbsPresPa,102168.0
2016-07-29T17:30:00Z,AbsPresPa,102175.0
2016-07-29T17:45:00Z,AbsPresPa,102155.0
2016-07-29T18:00:00Z,AbsPresPa,102172.0
2016-07-29T18:15:00Z,AbsPresPa,102187.0
2016-07-29T18:30:00Z,AbsPresPa,102201.0
2016-07-29T18:45:00Z,AbsPresPa,102188.0
2016-07-29T19:00:00Z,AbsPresPa,102181.0
2016-07-29T19:15:00Z,AbsPresPa,102179.0
2016-07-29T19:30:00Z,AbsPresPa,102179.0
2016-07-29T19:45:00Z,AbsPresPa,102172.0
2016-07-29T20:00:00Z,AbsPresPa,102162.0
2016-07-29T20:15:00Z,AbsPresPa,102141.0
2016-07-29T20:30:00Z,AbsPresPa,102135.0
2016-07-29T20:45:00Z,AbsPresPa,102135.0
2016-07-29T21:00:00Z,AbsPresPa,102125.0
2016-07-29T21:15:00Z,AbsPresPa,102125.0
2016-07-29T21:30:00Z,AbsPresPa,102121.0
2016-07-29T21:45:00Z,AbsPresPa,102121.0
2016-07-29T22:00:00Z,AbsPresPa,102131.0
2016-07-29T22:15:00Z,AbsPresPa,102131.0
2016-07-29T22:30:00Z,AbsPresPa,102121.0
2016-07-29T22:45:00Z,AbsPresPa,102131.0
2016-07-29T23:00:00Z,AbsPresPa,102121.0
2016-07-29T23:15:00Z,AbsPresPa,102127.0
2016-07-29T23:30:00Z,AbsPresPa,102117.0
2016-07-29T23:45:00Z,AbsPresPa,102123.0
2016-07-30T00:00:00Z,AbsPresPa,102123.0
2016-07-30T00:15:00Z,AbsPresPa,102130.0
2016-07-30T00:30:00Z,AbsPresPa,102120.0
2016-07-30T00:45:00Z,AbsPresPa,102126.0
2016-07-30T01:00:00Z,AbsPresPa,102133.0
2016-07-30T01:15:00Z,AbsPresPa,102133.0
2016-07-30T01:30:00Z,AbsPresPa,102160.0
2016-07-30T01:45:00Z,AbsPresPa,102160.0
2016-07-30T02:00:00Z,AbsPresPa,102166.0
2016-07-30T02:15:00Z,AbsPresPa,102183.0
2016-07-30T02:30:00Z,AbsPresPa,102210.0
2016-07-30T02:45:00Z,AbsPresPa,102210.0
2016-07-30T03:00:00Z,AbsPresPa,102196.0
2016-07-30T03:15:00Z,AbsPresPa,102192.0
2016-07-30T03:30:00Z,AbsPresPa,102188.0
2016-07-30T03:45:00Z,AbsPresPa,102184.0
2016-07-30T04:00:00Z,AbsPresPa,102160.0
2016-07-30T04:15:00Z,AbsPresPa,102156.0
2016-07-30T04:30:00Z,AbsPresPa,102183.0
2016-07-30T04:45:00Z,AbsPresPa,102190.0
2016-07-30T05:00:00Z,AbsPresPa,102166.0
2016-07-30T05:15:00Z,AbsPresPa,102162.0
2016-07-30T05:30:00Z,AbsPresPa,102137.0
2016-07-30T05:45:00Z,AbsPresPa,102134.0
2016-07-30T06:00:00Z,AbsPresPa,102134.0
2016-07-30T06:15:00Z,AbsPresPa,102120.0
2016-07-30T06:30:00Z,AbsPresPa,102106.0
2016-07-30T06:45:00Z,AbsPresPa,102095.0
2016-07-30T07:00:00Z,AbsPresPa,102081.0
2016-07-30T07:15:00Z,AbsPresPa,102057.0
2016-07-30T07:30:00Z,AbsPresPa,102067.0
2016-07-30T07:45:00Z,AbsPresPa,102033.0
2016-07-30T08:00:00Z,AbsPresPa,102033.0
2016-07-30T08:15:00Z,AbsPresPa,102039.0
2016-07-30T08:30:00Z,AbsPresPa,102039.0
2016-07-30T08:45:00Z,AbsPresPa,102036.0
2016-07-30T09:00:00Z,AbsPresPa,102026.0
2016-07-30T09:15:00Z,AbsPresPa,102042.0
2016-07-30T09:30:00Z,AbsPresPa,102042.0
2016-07-30T09:45:00Z,AbsPresPa,102039.0
2016-07-30T10:00:00Z,AbsPresPa,102059.0
2016-07-30T10:15:00Z,AbsPresPa,102080.0
2016-07-30T10:30:00Z,AbsPresPa,102086.0
2016-07-30T10:45:00Z,AbsPresPa,102107.0
2016-07-30T11:00:00Z,AbsPresPa,102117.0
2016-07-30T11:15:00Z,AbsPresPa,102148.0
2016-07-30T11:30:00Z,AbsPresPa,102154.0
2016-07-30T11:45:00Z,AbsPresPa,102185.0
2016-07-30T12:00:00Z,AbsPresPa,102206.0
2016-07-30T12:15:00Z,AbsPresPa,102206.0
2016-07-30T12:30:00Z,AbsPresPa,102216.0
2016-07-30T12:45:00Z,AbsPresPa,102236.0
2016-07-30T13:00:00Z,AbsPresPa,102247.0
2016-07-30T13:15:00Z,AbsPresPa,102236.0
2016-07-30T13:30:00Z,AbsPresPa,102240.0
2016-07-30T13:45:00Z,AbsPresPa,102240.0
2016-07-30T14:00:00Z,AbsPresPa,102261.0
2016-07-30T14:15:00Z,AbsPresPa,102250.0
2016-07-30T14:30:00Z,AbsPresPa,102244.0
2016-07-30T14:45:00Z,AbsPresPa,102248.0
2016-07-30T15:00:00Z,AbsPresPa,102251.0
2016-07-30T15:15:00Z,AbsPresPa,102265.0
2016-07-30T15:30:00Z,AbsPresPa,102269.0
2016-07-30T15:45:00Z,AbsPresPa,102262.0
2016-07-30T16:00:00Z,AbsPresPa,102256.0
2016-07-30T16:15:00Z,AbsPresPa,102249.0
2016-07-30T16:30:00Z,AbsPresPa,102263.0
2016-07-30T16:45:00Z,AbsPresPa,102257.0
2016-07-30T17:00:00Z,AbsPresPa,102240.0
2016-07-30T17:15:00Z,AbsPresPa,102207.0
2016-07-30T17:30:00Z,AbsPresPa,102180.0
2016-07-30T17:45:00Z,AbsPresPa,102153.0
2016-07-30T18:00:00Z,AbsPresPa,102143.0
2016-07-30T18:15:00Z,AbsPresPa,102120.0
2016-07-30T18:30:00Z,AbsPresPa,102107.0
2016-07-30T18:45:00Z,AbsPresPa,102104.0
2016-07-30T19:00:00Z,AbsPresPa,102102.0
2016-07-30T19:15:00Z,AbsPresPa,102068.0
2016-07-30T19:30:00Z,AbsPresPa,102082.0
2016-07-30T19:45:00Z,AbsPresPa,102059.0
2016-07-30T20:00:00Z,AbsPresPa,102049.0
2016-07-30T20:15:00Z,AbsPresPa,102042.0
2016-07-30T20:30:00Z,AbsPresPa,102022.0
2016-07-30T20:45:00Z,AbsPresPa,102036.0
2016-07-30T21:00:00Z,AbsPresPa,102036.0
2016-07-30T21:15:00Z,AbsPresPa,102067.0
2016-07-30T21:30:00Z,AbsPresPa,102050.0
2016-07-30T21:45:00Z,AbsPresPa,102071.0
2016-07-30T22:00:00Z,AbsPresPa,102050.0
2016-07-30T22:15:00Z,AbsPresPa,102064.0
2016-07-30T22:30:00Z,AbsPresPa,102064.0
2016-07-30T22:45:00Z,AbsPresPa,102054.0
2016-07-30T23:00:00Z,AbsPresPa,102037.0
2016-07-30T23:15:00Z,AbsPresPa,102068.0
2016-07-30T23:30:00Z,AbsPresPa,102109.0
2016-07-30T23:45:00Z,AbsPresPa,102099.0
2016-07-31T00:00:00Z,AbsPresPa,102130.0
2016-07-31T00:15:00Z,AbsPresPa,102136.0
2016-07-31T00:30:00Z,AbsPresPa,102167.0
2016-07-31T00:45:00Z,AbsPresPa,102173.0
2016-07-31T01:00:00Z,AbsPresPa,102173.0
2016-07-31T01:15:00Z,AbsPresPa,102200.0
2016-07-31T01:30:00Z,AbsPresPa,102217.0
2016-07-31T01:45:00Z,AbsPresPa,102248.0
2016-07-31T02:00:00Z,AbsPresPa,102275.0
2016-07-31T02:15:00Z,AbsPresPa,102302.0
2016-07-31T02:30:00Z,AbsPresPa,102329.0
2016-07-31T02:45:00Z,AbsPresPa,102325.0
2016-07-31T03:00:00Z,AbsPresPa,102301.0
2016-07-31T03:15:00Z,AbsPresPa,102303.0
2016-07-31T03:30:00Z,AbsPresPa,102320.0
2016-07-31T03:45:00Z,AbsPresPa,102306.0
2016-07-31T04:00:00Z,AbsPresPa,102302.0
2016-07-31T04:15:00Z,AbsPresPa,102305.0
2016-07-31T04:30:00Z,AbsPresPa,102301.0
2016-07-31T04:45:00Z,AbsPresPa,102297.0
2016-07-31T05:00:00Z,AbsPresPa,102273.0
2016-07-31T05:15:00Z,AbsPresPa,102269.0
2016-07-31T05:30:00Z,AbsPresPa,102259.0
2016-07-31T05:45:00Z,AbsPresPa,102235.0
2016-07-31T06:00:00Z,AbsPresPa,102210.0
2016-07-31T06:15:00Z,AbsPresPa,102186.0
2016-07-31T06:30:00Z,AbsPresPa,102176.0
2016-07-31T06:45:00Z,AbsPresPa,102172.0
2016-07-31T07:00:00Z,AbsPresPa,102148.0
2016-07-31T07:15:00Z,AbsPresPa,102127.0
2016-07-31T07:30:00Z,AbsPresPa,102144.0
2016-07-31T07:45:00Z,AbsPresPa,102134.0
2016-07-31T08:00:00Z,AbsPresPa,102140.0
2016-07-31T08:15:00Z,AbsPresPa,102126.0
2016-07-31T08:30:00Z,AbsPresPa,102116.0
2016-07-31T08:45:00Z,AbsPresPa,102133.0
2016-07-31T09:00:00Z,AbsPresPa,102153.0
2016-07-31T09:15:00Z,AbsPresPa,102180.0
2016-07-31T09:30:00Z,AbsPresPa,102180.0
2016-07-31T09:45:00Z,AbsPresPa,102207.0
2016-07-31T10:00:00Z,AbsPresPa,102218.0
2016-07-31T10:15:00Z,AbsPresPa,102255.0
2016-07-31T10:30:00Z,AbsPresPa,102276.0
2016-07-31T10:45:00Z,AbsPresPa,102306.0
2016-07-31T11:00:00Z,AbsPresPa,102313.0
2016-07-31T11:15:00Z,AbsPresPa,102333.0
2016-07-31T11:30:00Z,AbsPresPa,102371.0
2016-07-31T11:45:00Z,AbsPresPa,102391.0
2016-07-31T12:00:00Z,AbsPresPa,102391.0
2016-07-31T12:15:00Z,AbsPresPa,102391.0
2016-07-31T12:30:00Z,AbsPresPa,102391.0
2016-07-31T12:45:00Z,AbsPresPa,102412.0
2016-07-31T13:00:00Z,AbsPresPa,102432.0
2016-07-31T13:15:00Z,AbsPresPa,102432.0
2016-07-31T13:30:00Z,AbsPresPa,102443.0
2016-07-31T13:45:00Z,AbsPresPa,102453.0
2016-07-31T14:00:00Z,AbsPresPa,102467.0
2016-07-31T14:15:00Z,AbsPresPa,102467.0
2016-07-31T14:30:00Z,AbsPresPa,102471.0
2016-07-31T14:45:00Z,AbsPresPa,102474.0
2016-07-31T15:00:00Z,AbsPresPa,102488.0
2016-07-31T15:15:00Z,AbsPresPa,102486.0
2016-07-31T15:30:00Z,AbsPresPa,102475.0
2016-07-31T15:45:00Z,AbsPresPa,102469.0
2016-07-31T16:00:00Z,AbsPresPa,102462.0
2016-07-31T16:15:00Z,AbsPresPa,102449.0
2016-07-31T16:30:00Z,AbsPresPa,102443.0
2016-07-31T16:45:00Z,AbsPresPa,102409.0
2016-07-31T17:00:00Z,AbsPresPa,102427.0
2016-07-31T17:15:00Z,AbsPresPa,102390.0
2016-07-31T17:30:00Z,AbsPresPa,102387.0
2016-07-31T17:45:00Z,AbsPresPa,102384.0
2016-07-31T18:00:00Z,AbsPresPa,102371.0
2016-07-31T18:15:00Z,AbsPresPa,102338.0
2016-07-31T18:30:00Z,AbsPresPa,102319.0
2016-07-31T18:45:00Z,AbsPresPa,102322.0
2016-07-31T19:00:00Z,AbsPresPa,102299.0
2016-07-31T19:15:00Z,AbsPresPa,102283.0
2016-07-31T19:30:00Z,AbsPresPa,102245.0
2016-07-31T19:45:00Z,AbsPresPa,102232.0
2016-07-31T20:00:00Z,AbsPresPa,102222.0
2016-07-31T20:15:00Z,AbsPresPa,102206.0
2016-07-31T20:30:00Z,AbsPresPa,102199.0
2016-07-31T20:45:00Z,AbsPresPa,102213.0
2016-07-31T21:00:00Z,AbsPresPa,102182.0
2016-07-31T21:15:00Z,AbsPresPa,102155.0
2016-07-31T21:30:00Z,AbsPresPa,102125.0
2016-07-31T21:45:00Z,AbsPresPa,102149.0
2016-07-31T22:00:00Z,AbsPresPa,102159.0
2016-07-31T22:15:00Z,AbsPresPa,102159.0
2016-07-31T22:30:00Z,AbsPresPa,102122.0
2016-07-31T22:45:00Z,AbsPresPa,102153.0
2016-07-31T23:00:00Z,AbsPresPa,102143.0
2016-07-31T23:15:00Z,AbsPresPa,102231.0
2016-07-31T23:30:00Z,AbsPresPa,102283.0
2016-07-31T23:45:00Z,AbsPresPa,102320.0
2016-08-01T00:00:00Z,AbsPresPa,102361.0
2016-08-01T00:15:00Z,AbsPresPa,102450.0
2016-08-01T00:30:00Z,AbsPresPa,102644.0
2016-08-01T00:45:00Z,AbsPresPa,103462.0
2016-08-01T01:00:00Z,AbsPresPa,104380.0
2016-08-01T01:15:00Z,AbsPresPa,105044.0
2016-08-01T01:30:00Z,AbsPresPa,105118.0
2016-08-01T01:45:00Z,AbsPresPa,105035.0
2016-08-01T02:00:00Z,AbsPresPa,104791.0
2016-08-01T02:15:00Z,AbsPresPa,104545.0
2016-08-01T02:30:00Z,AbsPresPa,104514.0
2016-08-01T02:45:00Z,AbsPresPa,104596.0
2016-08-01T03:00:00Z,AbsPresPa,104812.0
2016-08-01T03:15:00Z,AbsPresPa,104984.0
2016-08-01T03:30:00Z,AbsPresPa,105085.0
2016-08-01T03:45:00Z,AbsPresPa,105185.0
2016-08-01T04:00:00Z,AbsPresPa,105265.0
2016-08-01T04:15:00Z,AbsPresPa,105279.0
2016-08-01T04:30:00Z,AbsPresPa,105320.0
2016-08-01T04:45:00Z,AbsPresPa,105327.0
2016-08-01T05:00:00Z,AbsPresPa,105401.0
2016-08-01T05:15:00Z,AbsPresPa,105542.0
2016-08-01T05:30:00Z,AbsPresPa,105785.0
2016-08-01T05:45:00Z,AbsPresPa,106069.0
2016-08-01T06:00:00Z,AbsPresPa,106395.0
2016-08-01T06:15:00Z,AbsPresPa,106653.0
2016-08-01T06:30:00Z,AbsPresPa,106900.0
2016-08-01T06:45:00Z,AbsPresPa,107117.0
2016-08-01T07:00:00Z,AbsPresPa,107337.0
2016-08-01T07:15:00Z,AbsPresPa,107416.0
2016-08-01T07:30:00Z,AbsPresPa,107521.0
2016-08-01T07:45:00Z,AbsPresPa,107559.0
2016-08-01T08:00:00Z,AbsPresPa,107583.0
2016-08-01T08:15:00Z,AbsPresPa,107612.0
2016-08-01T08:30:00Z,AbsPresPa,107647.0
2016-08-01T08:45:00Z,AbsPresPa,107692.0
2016-08-01T09:00:00Z,AbsPresPa,107713.0
2016-08-01T09:15:00Z,AbsPresPa,107713.0
2016-08-01T09:30:00Z,AbsPresPa,107702.0
2016-08-01T09:45:00Z,AbsPresPa,107709.0
2016-08-01T10:00:00Z,AbsPresPa,107736.0
2016-08-01T10:15:00Z,AbsPresPa,107721.0
2016-08-01T10:30:00Z,AbsPresPa,107769.0
2016-08-01T10:45:00Z,AbsPresPa,107744.0
2016-08-01T11:00:00Z,AbsPresPa,107740.0
2016-08-01T11:15:00Z,AbsPresPa,107767.0
2016-08-01T11:30:00Z,AbsPresPa,107733.0
2016-08-01T11:45:00Z,AbsPresPa,107729.0
2016-08-01T12:00:00Z,AbsPresPa,107714.0
2016-08-01T12:15:00Z,AbsPresPa,107700.0
2016-08-01T12:30:00Z,AbsPresPa,107748.0
2016-08-01T12:45:00Z,AbsPresPa,107696.0
2016-08-01T13:00:00Z,AbsPresPa,107682.0
2016-08-01T13:15:00Z,AbsPresPa,107678.0
2016-08-01T13:30:00Z,AbsPresPa,107664.0
2016-08-01T13:45:00Z,AbsPresPa,107612.0
2016-08-01T14:00:00Z,AbsPresPa,107581.0
2016-08-01T14:15:00Z,AbsPresPa,107536.0
2016-08-01T14:30:00Z,AbsPresPa,107536.0
2016-08-01T14:45:00Z,AbsPresPa,107526.0
2016-08-01T15:00:00Z,AbsPresPa,107546.0
2016-08-01T15:15:00Z,AbsPresPa,107543.0
2016-08-01T15:30:00Z,AbsPresPa,107501.0
2016-08-01T15:45:00Z,AbsPresPa,107543.0
2016-08-01T16:00:00Z,AbsPresPa,107456.0
2016-08-01T16:15:00Z,AbsPresPa,107332.0
2016-08-01T16:30:00Z,AbsPresPa,107302.0
2016-08-01T16:45:00Z,AbsPresPa,107332.0
2016-08-01T17:00:00Z,AbsPresPa,107308.0
2016-08-01T17:15:00Z,AbsPresPa,107277.0
2016-08-01T17:30:00Z,AbsPresPa,107236.0
2016-08-01T17:45:00Z,AbsPresPa,107209.0
2016-08-01T18:00:00Z,AbsPresPa,107178.0
2016-08-01T18:15:00Z,AbsPresPa,107116.0
2016-08-01T18:30:00Z,AbsPresPa,107075.0
2016-08-01T18:45:00Z,AbsPresPa,107019.0
2016-08-01T19:00:00Z,AbsPresPa,106961.0
2016-08-01T19:15:00Z,AbsPresPa,106947.0
2016-08-01T19:30:00Z,AbsPresPa,106896.0
2016-08-01T19:45:00Z,AbsPresPa,106896.0
2016-08-01T20:00:00Z,AbsPresPa,106813.0
2016-08-01T20:15:00Z,AbsPresPa,106752.0
2016-08-01T20:30:00Z,AbsPresPa,106721.0
2016-08-01T20:45:00Z,AbsPresPa,106690.0
2016-08-01T21:00:00Z,AbsPresPa,106649.0
2016-08-01T21:15:00Z,AbsPresPa,106587.0
2016-08-01T21:30:00Z,AbsPresPa,106597.0
2016-08-01T21:45:00Z,AbsPresPa,106566.0
2016-08-01T22:00:00Z,AbsPresPa,106560.0
2016-08-01T22:15:00Z,AbsPresPa,106529.0
2016-08-01T22:30:00Z,AbsPresPa,106512.0
2016-08-01T22:45:00Z,AbsPresPa,106450.0
2016-08-01T23:00:00Z,AbsPresPa,106433.0
2016-08-01T23:15:00Z,AbsPresPa,106406.0
2016-08-01T23:30:00Z,AbsPresPa,106390.0
2016-08-01T23:45:00Z,AbsPresPa,106359.0
2016-08-02T00:00:00Z,AbsPresPa,106373.0
2016-08-02T00:15:00Z,AbsPresPa,106356.0
2016-08-02T00:30:00Z,AbsPresPa,106360.0
2016-08-02T00:45:00Z,AbsPresPa,106364.0
2016-08-02T01:00:00Z,AbsPresPa,106333.0
2016-08-02T01:15:00Z,AbsPresPa,106347.0
2016-08-02T01:30:00Z,AbsPresPa,106399.0
2016-08-02T01:45:00Z,AbsPresPa,106382.0
2016-08-02T02:00:00Z,AbsPresPa,106423.0
2016-08-02T02:15:00Z,AbsPresPa,106448.0
2016-08-02T02:30:00Z,AbsPresPa,106468.0
2016-08-02T02:45:00Z,AbsPresPa,106472.0
2016-08-02T03:00:00Z,AbsPresPa,106472.0
2016-08-02T03:15:00Z,AbsPresPa,106476.0
2016-08-02T03:30:00Z,AbsPresPa,106476.0
2016-08-02T03:45:00Z,AbsPresPa,106470.0
2016-08-02T04:00:00Z,AbsPresPa,106470.0
2016-08-02T04:15:00Z,AbsPresPa,106480.0
2016-08-02T04:30:00Z,AbsPresPa,106484.0
2016-08-02T04:45:00Z,AbsPresPa,106494.0
2016-08-02T05:00:00Z,AbsPresPa,106474.0
2016-08-02T05:15:00Z,AbsPresPa,106457.0
2016-08-02T05:30:00Z,AbsPresPa,106467.0
2016-08-02T05:45:00Z,AbsPresPa,106364.0
2016-08-02T06:00:00Z,AbsPresPa,106378.0
2016-08-02T06:15:00Z,AbsPresPa,106337.0
2016-08-02T06:30:00Z,AbsPresPa,106327.0
2016-08-02T06:45:00Z,AbsPresPa,106265.0
2016-08-02T07:00:00Z,AbsPresPa,106234.0
2016-08-02T07:15:00Z,AbsPresPa,106207.0
